acc	R1	R2
ERR023161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023161/ERR023161_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR023/ERR023161/ERR023161_2.fastq.gz
ERR022866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR022/ERR022866/ERR022866_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR022/ERR022866/ERR022866_2.fastq.gz
ERR211533	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211533/ERR211533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211533/ERR211533_2.fastq.gz
ERR484718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484718/ERR484718_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484718/ERR484718_2.fastq.gz
ERR484727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484727/ERR484727_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484727/ERR484727_2.fastq.gz
ERR490259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490259/ERR490259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490259/ERR490259_2.fastq.gz
ERR021981	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021981/ERR021981_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021981/ERR021981_2.fastq.gz
ERR021983	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021983/ERR021983_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021983/ERR021983_2.fastq.gz
ERR021980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021980/ERR021980_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021980/ERR021980_2.fastq.gz
ERR021982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021982/ERR021982_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR021/ERR021982/ERR021982_2.fastq.gz
ERR211538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211538/ERR211538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211538/ERR211538_2.fastq.gz
ERR484719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484719/ERR484719_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484719/ERR484719_2.fastq.gz
ERR484728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484728/ERR484728_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484728/ERR484728_2.fastq.gz
ERR490260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490260/ERR490260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490260/ERR490260_2.fastq.gz
ERR216470	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216470/ERR216470_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216470/ERR216470_2.fastq.gz
ERR490275	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490275/ERR490275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490275/ERR490275_2.fastq.gz
ERR211565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211565/ERR211565_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/ERR211565/ERR211565_2.fastq.gz
ERR484721	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484721/ERR484721_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484721/ERR484721_2.fastq.gz
ERR484730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484730/ERR484730_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/ERR484730/ERR484730_2.fastq.gz
ERR490262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490262/ERR490262_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490262/ERR490262_2.fastq.gz
ERR388796	ftp.sra.ebi.ac.uk/vol1/fastq/ERR388/ERR388796/ERR388796_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR388/ERR388796/ERR388796_2.fastq.gz
ERR175494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175494/ERR175494_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/ERR175494/ERR175494_2.fastq.gz
ERR171580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/ERR171580/ERR171580_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/ERR171580/ERR171580_2.fastq.gz
ERR216527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216527/ERR216527_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/ERR216527/ERR216527_2.fastq.gz
ERR054087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054087/ERR054087_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054087/ERR054087_2.fastq.gz
ERR054088	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054088/ERR054088_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054088/ERR054088_2.fastq.gz
ERR054089	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054089/ERR054089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR054/ERR054089/ERR054089_2.fastq.gz
ERR152414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152414/ERR152414_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152414/ERR152414_2.fastq.gz
ERR152415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152415/ERR152415_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR152/ERR152415/ERR152415_2.fastq.gz
ERR527337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527337/ERR527337_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527337/ERR527337_2.fastq.gz
ERR527363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527363/ERR527363_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527363/ERR527363_2.fastq.gz
ERR1138855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138855/ERR1138855_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138855/ERR1138855_2.fastq.gz
ERR1138856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138856/ERR1138856_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138856/ERR1138856_2.fastq.gz
ERR1138857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/007/ERR1138857/ERR1138857_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/007/ERR1138857/ERR1138857_2.fastq.gz
ERR1138858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/008/ERR1138858/ERR1138858_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/008/ERR1138858/ERR1138858_2.fastq.gz
ERR1138861	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138861/ERR1138861_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138861/ERR1138861_2.fastq.gz
ERR1138862	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138862/ERR1138862_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138862/ERR1138862_2.fastq.gz
ERR1138864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/004/ERR1138864/ERR1138864_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/004/ERR1138864/ERR1138864_2.fastq.gz
ERR1138865	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138865/ERR1138865_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138865/ERR1138865_2.fastq.gz
ERR1138866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138866/ERR1138866_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138866/ERR1138866_2.fastq.gz
ERR1138867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/007/ERR1138867/ERR1138867_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/007/ERR1138867/ERR1138867_2.fastq.gz
ERR1138868	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/008/ERR1138868/ERR1138868_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/008/ERR1138868/ERR1138868_2.fastq.gz
ERR1106842	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/002/ERR1106842/ERR1106842_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/002/ERR1106842/ERR1106842_2.fastq.gz
ERR1138869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/009/ERR1138869/ERR1138869_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/009/ERR1138869/ERR1138869_2.fastq.gz
ERR1138870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/000/ERR1138870/ERR1138870_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/000/ERR1138870/ERR1138870_2.fastq.gz
ERR1138871	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138871/ERR1138871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138871/ERR1138871_2.fastq.gz
ERR1138872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138872/ERR1138872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138872/ERR1138872_2.fastq.gz
ERR1138873	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/003/ERR1138873/ERR1138873_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/003/ERR1138873/ERR1138873_2.fastq.gz
ERR1106843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/003/ERR1106843/ERR1106843_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/003/ERR1106843/ERR1106843_2.fastq.gz
ERR1138875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138875/ERR1138875_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138875/ERR1138875_2.fastq.gz
ERR1138876	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138876/ERR1138876_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/006/ERR1138876/ERR1138876_2.fastq.gz
ERR1138879	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/009/ERR1138879/ERR1138879_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/009/ERR1138879/ERR1138879_2.fastq.gz
ERR1106846	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/006/ERR1106846/ERR1106846_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/006/ERR1106846/ERR1106846_2.fastq.gz
ERR1138881	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138881/ERR1138881_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/001/ERR1138881/ERR1138881_2.fastq.gz
ERR1138882	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138882/ERR1138882_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/002/ERR1138882/ERR1138882_2.fastq.gz
ERR1138883	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/003/ERR1138883/ERR1138883_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/003/ERR1138883/ERR1138883_2.fastq.gz
ERR1138884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/004/ERR1138884/ERR1138884_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/004/ERR1138884/ERR1138884_2.fastq.gz
ERR1138885	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138885/ERR1138885_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR113/005/ERR1138885/ERR1138885_2.fastq.gz
ERR1475425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475425/ERR1475425_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475425/ERR1475425_2.fastq.gz
ERR1475427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475427/ERR1475427_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475427/ERR1475427_2.fastq.gz
ERR1475395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475395/ERR1475395_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475395/ERR1475395_2.fastq.gz
ERR1475451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475451/ERR1475451_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475451/ERR1475451_2.fastq.gz
ERR1475441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475441/ERR1475441_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475441/ERR1475441_2.fastq.gz
ERR1475396	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475396/ERR1475396_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475396/ERR1475396_2.fastq.gz
ERR1475397	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475397/ERR1475397_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475397/ERR1475397_2.fastq.gz
ERR1475398	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475398/ERR1475398_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475398/ERR1475398_2.fastq.gz
ERR1475399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475399/ERR1475399_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475399/ERR1475399_2.fastq.gz
ERR1475418	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475418/ERR1475418_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475418/ERR1475418_2.fastq.gz
ERR1475419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475419/ERR1475419_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475419/ERR1475419_2.fastq.gz
ERR1475420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475420/ERR1475420_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475420/ERR1475420_2.fastq.gz
ERR1475429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475429/ERR1475429_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475429/ERR1475429_2.fastq.gz
ERR1475430	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475430/ERR1475430_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475430/ERR1475430_2.fastq.gz
ERR1475439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475439/ERR1475439_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475439/ERR1475439_2.fastq.gz
ERR1475456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475456/ERR1475456_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475456/ERR1475456_2.fastq.gz
ERR1475437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475437/ERR1475437_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475437/ERR1475437_2.fastq.gz
ERR1475457	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475457/ERR1475457_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475457/ERR1475457_2.fastq.gz
ERR1475434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475434/ERR1475434_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475434/ERR1475434_2.fastq.gz
ERR426064	ftp.sra.ebi.ac.uk/vol1/fastq/ERR426/ERR426064/ERR426064_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR426/ERR426064/ERR426064_2.fastq.gz
ERR221486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/ERR221486/ERR221486_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/ERR221486/ERR221486_2.fastq.gz
ERR426037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR426/ERR426037/ERR426037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR426/ERR426037/ERR426037_2.fastq.gz
ERR490350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490350/ERR490350_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR490/ERR490350/ERR490350_2.fastq.gz
ERR527347	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527347/ERR527347_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR527/ERR527347/ERR527347_2.fastq.gz
SRR1562974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562974/SRR1562974_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562974/SRR1562974_2.fastq.gz
SRR1565126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565126/SRR1565126_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565126/SRR1565126_2.fastq.gz
SRR1567959	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567959/SRR1567959_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1567959/SRR1567959_2.fastq.gz
SRR1564565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564565/SRR1564565_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564565/SRR1564565_2.fastq.gz
SRR1565004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565004/SRR1565004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565004/SRR1565004_2.fastq.gz
SRR1568186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568186/SRR1568186_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568186/SRR1568186_2.fastq.gz
SRR1564919	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564919/SRR1564919_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564919/SRR1564919_2.fastq.gz
SRR1567992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1567992/SRR1567992_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1567992/SRR1567992_2.fastq.gz
SRR1568154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568154/SRR1568154_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568154/SRR1568154_2.fastq.gz
SRR1562671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562671/SRR1562671_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1562671/SRR1562671_2.fastq.gz
SRR1564597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564597/SRR1564597_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564597/SRR1564597_2.fastq.gz
SRR1565053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1565053/SRR1565053_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1565053/SRR1565053_2.fastq.gz
SRR1565065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565065/SRR1565065_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565065/SRR1565065_2.fastq.gz
SRR1568038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568038/SRR1568038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568038/SRR1568038_2.fastq.gz
SRR1568208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568208/SRR1568208_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568208/SRR1568208_2.fastq.gz
SRR1564703	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564703/SRR1564703_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1564703/SRR1564703_2.fastq.gz
SRR1565078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565078/SRR1565078_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565078/SRR1565078_2.fastq.gz
SRR1568180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568180/SRR1568180_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1568180/SRR1568180_2.fastq.gz
SRR1562520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562520/SRR1562520_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562520/SRR1562520_2.fastq.gz
SRR1564698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564698/SRR1564698_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564698/SRR1564698_2.fastq.gz
SRR1565041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565041/SRR1565041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565041/SRR1565041_2.fastq.gz
SRR1564658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564658/SRR1564658_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564658/SRR1564658_2.fastq.gz
SRR1565102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565102/SRR1565102_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565102/SRR1565102_2.fastq.gz
SRR1568205	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568205/SRR1568205_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1568205/SRR1568205_2.fastq.gz
SRR1562845	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562845/SRR1562845_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1562845/SRR1562845_2.fastq.gz
SRR1564610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564610/SRR1564610_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564610/SRR1564610_2.fastq.gz
SRR1564980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564980/SRR1564980_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564980/SRR1564980_2.fastq.gz
SRR1562962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562962/SRR1562962_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1562962/SRR1562962_2.fastq.gz
SRR1564548	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564548/SRR1564548_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564548/SRR1564548_2.fastq.gz
SRR1565016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565016/SRR1565016_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565016/SRR1565016_2.fastq.gz
SRR1564668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564668/SRR1564668_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564668/SRR1564668_2.fastq.gz
SRR1565090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565090/SRR1565090_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565090/SRR1565090_2.fastq.gz
SRR1568161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568161/SRR1568161_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1568161/SRR1568161_2.fastq.gz
SRR1562970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562970/SRR1562970_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1562970/SRR1562970_2.fastq.gz
SRR1564702	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564702/SRR1564702_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564702/SRR1564702_2.fastq.gz
SRR1564954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564954/SRR1564954_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1564954/SRR1564954_2.fastq.gz
SRR1562616	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562616/SRR1562616_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1562616/SRR1562616_2.fastq.gz
SRR1564930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564930/SRR1564930_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564930/SRR1564930_2.fastq.gz
SRR1568014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568014/SRR1568014_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1568014/SRR1568014_2.fastq.gz
SRR1564687	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564687/SRR1564687_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564687/SRR1564687_2.fastq.gz
